id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path
49953,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Grey,Summer,2016.0,Casual,Hanes Men Grey Knitted Lounge Pants,dados/fashion-dataset-roupas/images/49953.jpg
52361,Women,Apparel,Loungewear and Nightwear,Nightdress,Off White,Winter,2015.0,Casual,Red Rose Women Off White Nightdress,dados/fashion-dataset-roupas/images/52361.jpg
7203,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Jealous 21 Women Lady With The Hat Blue Top,dados/fashion-dataset-roupas/images/7203.jpg
24756,Men,Apparel,Topwear,Sweaters,Green,Fall,2011.0,Casual,Spykar Men Green Sweaters,dados/fashion-dataset-roupas/images/24756.jpg
35445,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Doodle Girls Pink Top,dados/fashion-dataset-roupas/images/35445.jpg
31653,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Indigo Nation Men White Shirt,dados/fashion-dataset-roupas/images/31653.jpg
17621,Girls,Apparel,Bottomwear,Leggings,Pink,Fall,2011.0,Casual,Doodle Girls Lace Bow LT.Pink Leggings,dados/fashion-dataset-roupas/images/17621.jpg
34910,Women,Apparel,Topwear,Dupatta,Black,Summer,2012.0,Ethnic,Fabindia Black Hand Printed Chanderi Dupatta,dados/fashion-dataset-roupas/images/34910.jpg
52413,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Winter,2015.0,Casual,Red Rose Women Black Nightdress,dados/fashion-dataset-roupas/images/52413.jpg
20215,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,Wrangler Men Flag Blue Sweater,dados/fashion-dataset-roupas/images/20215.jpg
52494,Women,Apparel,Loungewear and Nightwear,Bath Robe,Pink,Winter,2015.0,Casual,Red Rose Women Pink Bath Robe,dados/fashion-dataset-roupas/images/52494.jpg
2247,Women,Apparel,Apparel Set,Swimwear,Purple,Winter,2010.0,Sports,ADIDAS Women Swimming Purple Cap,dados/fashion-dataset-roupas/images/2247.jpg
10259,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,John Miller Men Reglur Black Trousers,dados/fashion-dataset-roupas/images/10259.jpg
50942,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Women Blue Jeans,dados/fashion-dataset-roupas/images/50942.jpg
42235,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Sepia Women Black Top,dados/fashion-dataset-roupas/images/42235.jpg
30893,Women,Apparel,Bottomwear,Patiala,White,Summer,2012.0,Ethnic,Fabindia Women Printed White & Blue Patiala,dados/fashion-dataset-roupas/images/30893.jpg
6527,Men,Apparel,Bottomwear,Shorts,White,Summer,2011.0,Sports,Nike Men's Woven White Short,dados/fashion-dataset-roupas/images/6527.jpg
13706,Men,Apparel,Topwear,Waistcoat,Red,Fall,2011.0,Casual,Basics Men Red Checked Waistcoat,dados/fashion-dataset-roupas/images/13706.jpg
49949,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Grey Melange,Summer,2016.0,Casual,Hanes Men Grey Melange Shorts,dados/fashion-dataset-roupas/images/49949.jpg
22459,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2011.0,Casual,Myntra Women Purple Leggings,dados/fashion-dataset-roupas/images/22459.jpg
30898,Women,Apparel,Bottomwear,Salwar,Black,Summer,2012.0,Ethnic,Fabindia Women Black Salwar,dados/fashion-dataset-roupas/images/30898.jpg
55827,Women,Apparel,Loungewear and Nightwear,Nightdress,White,Summer,2017.0,Casual,SDL by Sweet Dreams Women White Printed Nightdress,dados/fashion-dataset-roupas/images/55827.jpg
49763,Women,Apparel,Bottomwear,Leggings,Grey,Summer,2012.0,Casual,Vishudh Grey Leggings,dados/fashion-dataset-roupas/images/49763.jpg
5943,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Locomotive Men Green Checked Shirt,dados/fashion-dataset-roupas/images/5943.jpg
7878,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Sports,Proline Men Grey Comfort Fit Sports Shorts,dados/fashion-dataset-roupas/images/7878.jpg
8805,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Scul White Black Shirt,dados/fashion-dataset-roupas/images/8805.jpg
25777,Men,Apparel,Topwear,Suspenders,Brown,Summer,2012.0,Formal,Arrow Men Brown Suspenders,dados/fashion-dataset-roupas/images/25777.jpg
12758,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans,dados/fashion-dataset-roupas/images/12758.jpg
41353,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Wrangler Women Black Giselle Jeans,dados/fashion-dataset-roupas/images/41353.jpg
11530,Men,Apparel,Topwear,Sweatshirts,Green,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Green Sweatshirts,dados/fashion-dataset-roupas/images/11530.jpg
26371,Women,Apparel,Topwear,Shrug,Pink,Summer,2012.0,Casual,Arrow Woman Check Pink Shirt,dados/fashion-dataset-roupas/images/26371.jpg
17948,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Puma Men South Africa  Grey Track Pant,dados/fashion-dataset-roupas/images/17948.jpg
9079,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,ADIDAS Men Adna 3s Shrt Kn Black Shorts,dados/fashion-dataset-roupas/images/9079.jpg
25904,Women,Apparel,Bottomwear,Leggings,Purple,Summer,2012.0,Casual,Femella Women Purple Skinny Leggings,dados/fashion-dataset-roupas/images/25904.jpg
5768,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Jealous 21 Women Dark Blue Jeggning,dados/fashion-dataset-roupas/images/5768.jpg
24589,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Vishudh Women Brown Printed Kurta,dados/fashion-dataset-roupas/images/24589.jpg
20789,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,Genesis Men Solid Navy Blue Sweater,dados/fashion-dataset-roupas/images/20789.jpg
43225,Women,Apparel,Bottomwear,Capris,Beige,Fall,2012.0,Casual,United Colors of Benetton Women Beige Capri,dados/fashion-dataset-roupas/images/43225.jpg
15680,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Highlander Men Classic Chinos Beige Trousers,dados/fashion-dataset-roupas/images/15680.jpg
43463,Women,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2017.0,Casual,SDL by Sweet Dreams Women White Night suits,dados/fashion-dataset-roupas/images/43463.jpg
1603,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2010.0,Casual,Reebok Men Hoops Athletic Navy Sweatshirt,dados/fashion-dataset-roupas/images/1603.jpg
37931,Women,Apparel,Topwear,Tunics,Peach,Summer,2012.0,Casual,Mineral Women Peach Tunic,dados/fashion-dataset-roupas/images/37931.jpg
26974,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Jealous 21 Women Pink Printed Dress,dados/fashion-dataset-roupas/images/26974.jpg
59672,Women,Apparel,Topwear,Lehenga Choli,Brown,Fall,2012.0,Ethnic,FNF Brown & Gold Bridal Collection Lehenga Choli,dados/fashion-dataset-roupas/images/59672.jpg
12773,Women,Apparel,Topwear,Tunics,Green,Fall,2011.0,Ethnic,Mother Earth Women Limited Collt Handloom Green Tunics,dados/fashion-dataset-roupas/images/12773.jpg
53014,Women,Apparel,Saree,Sarees,Red,Fall,2012.0,Ethnic,FNF Red Sari,dados/fashion-dataset-roupas/images/53014.jpg
58498,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tonga Women Printed White Top,dados/fashion-dataset-roupas/images/58498.jpg
43460,Women,Apparel,Loungewear and Nightwear,Night suits,Grey Melange,Summer,2017.0,Casual,SDL by Sweet Dreams Women Grey Melange Jumpsuit,dados/fashion-dataset-roupas/images/43460.jpg
33207,Women,Apparel,Topwear,Tunics,Orange,Summer,2012.0,Casual,Sepia Women Jewel Box Orange Tunic,dados/fashion-dataset-roupas/images/33207.jpg
7362,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,UCB Women's Graphic Print Sequins Blue Top,dados/fashion-dataset-roupas/images/7362.jpg
31422,Men,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Sports,Nike Men White Shorts,dados/fashion-dataset-roupas/images/31422.jpg
52031,Unisex,Apparel,Topwear,Rain Jacket,Black,Summer,2012.0,,Just Natural Unisex Black Rain Jacket,dados/fashion-dataset-roupas/images/52031.jpg
56646,Women,Apparel,Topwear,Kurtis,White,Fall,2012.0,Ethnic,Mumbai Slang Women White Kurti,dados/fashion-dataset-roupas/images/56646.jpg
41010,Girls,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Gini and Jony Girls Woven Navy Blue Jeans,dados/fashion-dataset-roupas/images/41010.jpg
13520,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011.0,Casual,Jealous 21 Women Solid Purple Sweaters,dados/fashion-dataset-roupas/images/13520.jpg
34297,Women,Apparel,Topwear,Dupatta,Gold,Summer,2012.0,Ethnic,Fabindia Women Gold Tussar Dupatta,dados/fashion-dataset-roupas/images/34297.jpg
15185,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Arrow Sport Men Solid Black Sweaters,dados/fashion-dataset-roupas/images/15185.jpg
52981,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green Printed Sari,dados/fashion-dataset-roupas/images/52981.jpg
16000,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Turtle Stripes Men Black Sweaters,dados/fashion-dataset-roupas/images/16000.jpg
46286,Women,Apparel,Topwear,Tunics,Multi,Summer,2012.0,Casual,109F Women Multicoloured Printed Tunic,dados/fashion-dataset-roupas/images/46286.jpg
11693,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Lee Men Check Red Shirts,dados/fashion-dataset-roupas/images/11693.jpg
40068,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,ADIDAS Men Black Shorts,dados/fashion-dataset-roupas/images/40068.jpg
19535,Men,Apparel,Topwear,Sweaters,Green,Summer,2011.0,Casual,United Colors of Benetton Men Solid Green Sweater,dados/fashion-dataset-roupas/images/19535.jpg
13340,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011.0,Casual,Gini and Jony Kids Girls Solid Black Skirts,dados/fashion-dataset-roupas/images/13340.jpg
51976,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Pink,Summer,2017.0,Casual,Inaya Women Pink Lounge Pants,dados/fashion-dataset-roupas/images/51976.jpg
59132,Men,Apparel,Topwear,Jackets,Black,Summer,2012.0,Casual,Just Natural Men Black Reversible Jacket,dados/fashion-dataset-roupas/images/59132.jpg
12670,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,Probase Men Check White Shorts,dados/fashion-dataset-roupas/images/12670.jpg
26843,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Highlander Men Light Grey Trousers,dados/fashion-dataset-roupas/images/26843.jpg
27423,Women,Apparel,Loungewear and Nightwear,Lounge Shorts,Magenta,Winter,2015.0,Casual,Jockey Women Magenta Lounge Shorts,dados/fashion-dataset-roupas/images/27423.jpg
44665,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Wills Lifestyle Women Brown Trousers,dados/fashion-dataset-roupas/images/44665.jpg
40108,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,ADIDAS Men Black Pants,dados/fashion-dataset-roupas/images/40108.jpg
30940,Women,Apparel,Topwear,Kurtis,Off White,Summer,2012.0,Ethnic,Fabindia Women Printed Off White Kurti,dados/fashion-dataset-roupas/images/30940.jpg
26929,Women,Apparel,Topwear,Tunics,Grey,Summer,2012.0,Casual,Jealous 21 Women Dark Grey Tunic,dados/fashion-dataset-roupas/images/26929.jpg
52027,Unisex,Apparel,Topwear,Rain Jacket,Navy Blue,Summer,2012.0,,Just Natural Unisex Navy Blue Rain Jacket,dados/fashion-dataset-roupas/images/52027.jpg
11307,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Women Blue Michelle Jeans,dados/fashion-dataset-roupas/images/11307.jpg
57089,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012.0,Casual,Elle Women Blue Skirt,dados/fashion-dataset-roupas/images/57089.jpg
29173,Girls,Apparel,Bottomwear,Skirts,Green,Summer,2012.0,Casual,United Colors of Benetton Kids Girls Printed Green Skirt,dados/fashion-dataset-roupas/images/29173.jpg
7164,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Black & Red Check Shirt,dados/fashion-dataset-roupas/images/7164.jpg
7127,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Urban Yoga Men's Orange T-shirt,dados/fashion-dataset-roupas/images/7127.jpg
25596,Women,Apparel,Apparel Set,Kurta Sets,Mustard,Fall,2011.0,Ethnic,Vishudh Women Mustard Yellow & Navy Churidar Kurta with Dupatta,dados/fashion-dataset-roupas/images/25596.jpg
20193,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Wrangler Men Seattle Embro Grey Sweatshirt,dados/fashion-dataset-roupas/images/20193.jpg
39129,Women,Apparel,Bottomwear,Leggings,Red,Fall,2012.0,Ethnic,Aneri Women Rust Red Leggings,dados/fashion-dataset-roupas/images/39129.jpg
37197,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Women Navy Blue Jeans,dados/fashion-dataset-roupas/images/37197.jpg
22465,Women,Apparel,Bottomwear,Leggings,Pink,Fall,2011.0,Casual,Myntra Women Pink Patiala Salwar,dados/fashion-dataset-roupas/images/22465.jpg
40183,Women,Apparel,Topwear,Kurtis,Pink,Summer,2012.0,Ethnic,Mumbai Slang Women Floral Pink Kurti,dados/fashion-dataset-roupas/images/40183.jpg
35941,Women,Apparel,Bottomwear,Capris,Charcoal,Summer,2012.0,Casual,Flying Machine Women Viscose Charcoal Capris,dados/fashion-dataset-roupas/images/35941.jpg
57962,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,Prafful Women Multi Coloured Sari,dados/fashion-dataset-roupas/images/57962.jpg
44688,Women,Apparel,Dress,Dresses,Off White,Summer,2012.0,Casual,Wills Lifestyle Women Off White Dress,dados/fashion-dataset-roupas/images/44688.jpg
57035,Women,Apparel,Dress,Dresses,Multi,Summer,2012.0,Casual,Forever New Women Multi Coloured Dress,dados/fashion-dataset-roupas/images/57035.jpg
46021,Women,Apparel,Topwear,Kurtis,Orange,Summer,2012.0,Ethnic,Fabindia Women Orange Kurti,dados/fashion-dataset-roupas/images/46021.jpg
34271,Women,Apparel,Topwear,Dupatta,Off White,Summer,2012.0,Ethnic,Fabindia Women Printed Off White & Black Dupatta,dados/fashion-dataset-roupas/images/34271.jpg
23237,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Aneri Women Jhilmil Blue Kurta,dados/fashion-dataset-roupas/images/23237.jpg
46896,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans,dados/fashion-dataset-roupas/images/46896.jpg
16070,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011.0,Casual,Highlander Men Solid Khaki Trouser,dados/fashion-dataset-roupas/images/16070.jpg
52915,Women,Apparel,Saree,Sarees,White,Summer,2012.0,Ethnic,FNF Women Printed White Sari,dados/fashion-dataset-roupas/images/52915.jpg
26878,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Jealous 21 Women Printed Yellow Top,dados/fashion-dataset-roupas/images/26878.jpg
28454,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Sports,Urban Yoga Women Black Capris,dados/fashion-dataset-roupas/images/28454.jpg
30907,Women,Apparel,Topwear,Kurtis,Black,Summer,2012.0,Ethnic,Fabindia Women Black Kurti,dados/fashion-dataset-roupas/images/30907.jpg
50865,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,Prafful Green & Purple Crepe Printed Sari,dados/fashion-dataset-roupas/images/50865.jpg
12839,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011.0,Casual,Ant Kids Pleated Black Skirts,dados/fashion-dataset-roupas/images/12839.jpg
32633,Women,Apparel,Bottomwear,Capris,Black,Fall,2012.0,Sports,Nike Women Black Legend Slim Capris,dados/fashion-dataset-roupas/images/32633.jpg
51966,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Summer,2017.0,Casual,Inaya Women Blue Nightdress,dados/fashion-dataset-roupas/images/51966.jpg
53813,Women,Apparel,Topwear,Tunics,Blue,Fall,2012.0,Casual,Ayaany Women Blue Tunic,dados/fashion-dataset-roupas/images/53813.jpg
21924,Women,Apparel,Apparel Set,Kurta Sets,Black,Fall,2011.0,Ethnic,Biba Women Black Printed Churidar Kurta with Dupatta,dados/fashion-dataset-roupas/images/21924.jpg
53427,Women,Apparel,Topwear,Kurtas,White,Fall,2012.0,Ethnic,Alma Women White Printed Kurta,dados/fashion-dataset-roupas/images/53427.jpg
46247,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,Fusion Beats Women Dark Pink Tunic,dados/fashion-dataset-roupas/images/46247.jpg
35875,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Marvel Boys Comics Blue T-shirt,dados/fashion-dataset-roupas/images/35875.jpg
13225,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Printed Blue Sweatshirts,dados/fashion-dataset-roupas/images/13225.jpg
24172,Women,Apparel,Topwear,Kurtis,Red,Fall,2011.0,Ethnic,Aurelia Women Reddish Pink Printed Kurti,dados/fashion-dataset-roupas/images/24172.jpg
40196,Women,Apparel,Topwear,Kurtis,Green,Summer,2012.0,Ethnic,Mumbai Slang Women Light Green Kurti,dados/fashion-dataset-roupas/images/40196.jpg
29169,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue Top,dados/fashion-dataset-roupas/images/29169.jpg
13104,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,ADIDAS Men Bnce T-Top Black Jackets,dados/fashion-dataset-roupas/images/13104.jpg
40922,Boys,Apparel,Topwear,Jackets,Blue,Summer,2012.0,Casual,Gini and Jony Boys Rodeo Blue Jacket,dados/fashion-dataset-roupas/images/40922.jpg
52341,Women,Apparel,Loungewear and Nightwear,Nightdress,Orange,Winter,2015.0,Casual,Red Rose Women Orange Nightdress,dados/fashion-dataset-roupas/images/52341.jpg
18303,Women,Apparel,Topwear,Kurtis,Maroon,Fall,2011.0,Ethnic,Aneri Women Kavita Maroon Kurti,dados/fashion-dataset-roupas/images/18303.jpg
14134,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Nike Women Solid Grey Track Pants,dados/fashion-dataset-roupas/images/14134.jpg
28978,Women,Apparel,Apparel Set,Kurta Sets,White,Summer,2012.0,Ethnic,Biba Women White Churidar Kurta with Dupatta,dados/fashion-dataset-roupas/images/28978.jpg
53435,Men,Apparel,Topwear,Jackets,Black,Summer,2012.0,Sports,ADIDAS Men Black Jacket,dados/fashion-dataset-roupas/images/53435.jpg
46408,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,ADIDAS Men Purple Printed T-shirt,dados/fashion-dataset-roupas/images/46408.jpg
42681,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Alma Women Blue Kurta,dados/fashion-dataset-roupas/images/42681.jpg
52346,Women,Apparel,Loungewear and Nightwear,Nightdress,Peach,Winter,2015.0,Casual,Red Rose Peach Nightdress,dados/fashion-dataset-roupas/images/52346.jpg
9667,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Bling Red Black Shirts,dados/fashion-dataset-roupas/images/9667.jpg
27894,Women,Apparel,Topwear,Shirts,Maroon,Summer,2012.0,Casual,Scullers For Her Check Maroon Shirt,dados/fashion-dataset-roupas/images/27894.jpg
9658,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Maroon Shirt,dados/fashion-dataset-roupas/images/9658.jpg
15080,Women,Apparel,Topwear,Kurtis,Orange,Fall,2011.0,Ethnic,Mother Earth Women Printed Orange Kurtis,dados/fashion-dataset-roupas/images/15080.jpg
23330,Women,Apparel,Topwear,Tunics,Blue,Fall,2011.0,Casual,W Women Blue Tunic,dados/fashion-dataset-roupas/images/23330.jpg
20177,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Wrangler Men Tiny Maroon Shirt,dados/fashion-dataset-roupas/images/20177.jpg
36250,Men,Apparel,Loungewear and Nightwear,Night suits,Navy Blue,Summer,2016.0,Casual,SDL by Sweet Dreams Men Navy Blue Pyjama Set,dados/fashion-dataset-roupas/images/36250.jpg
52400,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Winter,2015.0,Casual,Red Rose Women Pink Nightdress,dados/fashion-dataset-roupas/images/52400.jpg
31326,Women,Apparel,Topwear,Kurtis,Rust,Summer,2012.0,Ethnic,Aurelia Women Rust Kurti,dados/fashion-dataset-roupas/images/31326.jpg
43664,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,ONLY Women Pink Tunic,dados/fashion-dataset-roupas/images/43664.jpg
2306,Women,Apparel,Bottomwear,Capris,Black,Fall,2010.0,Sports,Nike Women Cuffed Black Capris,dados/fashion-dataset-roupas/images/2306.jpg
28957,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,BIBA Women Printed White Kurta,dados/fashion-dataset-roupas/images/28957.jpg
46745,Men,Apparel,Bottomwear,Track Pants,Charcoal,Summer,2012.0,Sports,Nike Men Black Track Pants,dados/fashion-dataset-roupas/images/46745.jpg
15128,Men,Apparel,Bottomwear,Trousers,Cream,Winter,2014.0,Formal,Arrow  Men Solid Cream Trousers,dados/fashion-dataset-roupas/images/15128.jpg
57812,Women,Apparel,Dress,Jumpsuit,Brown,Summer,2012.0,Casual,United Colors of Benetton Women Brown Jumpsuit,dados/fashion-dataset-roupas/images/57812.jpg
51061,Women,Apparel,Loungewear and Nightwear,Nightdress,Teal,Summer,2017.0,,Enamor Women Teal Nightdress,dados/fashion-dataset-roupas/images/51061.jpg
28450,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Casual,Urban Yoga Women Grey Track Pants,dados/fashion-dataset-roupas/images/28450.jpg
50908,Women,Apparel,Saree,Sarees,Navy Blue,Fall,2012.0,Ethnic,Prafful Navy Blue Crepe Printed Sari,dados/fashion-dataset-roupas/images/50908.jpg
27004,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Light Blue Jeggings,dados/fashion-dataset-roupas/images/27004.jpg
11293,Men,Apparel,Bottomwear,Jeans,,Fall,2016.0,Casual,Wrangler Men Blue Texas Jeans,dados/fashion-dataset-roupas/images/11293.jpg
